statement,label,num_-,num_?,num_!,num_%,num_;,num_:,"num_""",num_(,num_$,"num_,",num_.,count_char,count_word,count_sent,count_char_per_word,count_unique,count_uppercase,count_month,sentiment_score,count_function,count_pronoun,count_ppron,count_i,count_we,count_you,count_shehe,count_they,count_ipron,count_article,count_prep,count_auxverb,count_adverb,count_conj,count_negate,count_verb,count_adj,count_compare,count_interrog,count_number,count_quant,count_affect,count_posemo,count_negemo,count_anx,count_anger,count_sad,count_social,count_family,count_friend,count_female,count_male,count_cogproc,count_insight,count_cause,count_discrep,count_tentat,count_certain,count_differ,count_percept,count_see,count_hear,count_feel,count_bio,count_body,count_health,count_sexual,count_ingest,count_drives,count_affiliation,count_achieve,count_power,count_reward,count_risk,count_focuspast,count_focuspresent,count_focusfuture,count_relativ,count_motion,count_space,count_time,count_work,count_leisure,count_home,count_money,count_relig,count_death,count_informal,count_swear,count_netspeak,count_assent,count_nonflu,count_filler
West has raised 2 million from those that would leave our beaches in ruins end Social Security and Medicare and give corporations free reign,0.0,0,0,0,0,0,0,0,0,1,2,1,117,24,1,4.875,22,4,0,0.09444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
After Ronald Reagan cut taxes in 1981 the US enjoyed exponential growth,0.25,0,0,0,0,0,0,0,0,0,0,3,60,12,1,5.0,12,5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The party in the White House is responsible for a massive tax increase on the middle class,0.25,0,0,0,0,0,0,0,0,0,0,1,74,17,1,4.352941176470588,15,3,0,0.05,1,1,1,0,0,0,0,2,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,2,0,0,0,1,0,0,0,1,1,1,0,2,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,3,1,1,1,1,0
If you look at the three people on the debate stage from the United States Senate all three of them have a combined two bills that became law that theyve sponsored,0.75,0,0,0,0,0,0,0,1,0,1,1,133,31,1,4.290322580645161,24,4,0,0.0,1,1,1,0,0,1,0,3,1,1,0,1,1,1,2,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,1,0,0,3,1,0,1,0,1,0,0,2,1,1,0,0,0,0,1,0,2,1,1,1,1,1,0
Portland Bureau of Transportation barely breaks even ticketing motorists,0.5,0,0,0,0,0,0,0,1,0,0,1,64,9,1,7.111111111111111,9,3,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polls now show a majority of Catholics favor marriage equality,0.75,0,0,0,0,0,0,0,0,0,0,1,53,10,1,5.3,10,2,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
Ben Unger supported a 15 percent property tax increase on Oregon seniors,0.5,0,0,0,0,0,0,0,0,0,0,1,61,12,1,5.083333333333333,12,3,0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
Salaries for Virginias teachers are below the national average,1.0,0,0,0,0,0,0,0,0,0,0,1,54,9,1,6.0,9,2,0,-0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Says millions of dollars in tax breaks were paid for by busting unions cutting BadgerCare and raising taxes on the poor and the middle class thanks to Elizabeth Coggs help,-0.25,0,0,0,0,0,0,0,0,0,3,1,142,30,1,4.733333333333333,26,5,0,-0.2,1,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0
The US unemployment rate has remained above 8 percent for 43 consecutive months the longest stretch since the Great Depression,1.0,0,0,0,0,0,0,0,0,0,1,3,107,20,1,5.35,18,5,0,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thirtyone percent of school districts are still receiving less funding per pupil than they did prior to the dramatic budget cuts of 2011,0.75,1,0,0,0,0,0,0,0,0,0,1,114,23,1,4.956521739130435,21,1,0,-0.19999999999999998,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fewer than 10 percent of those in the House are what anyone would classify as wealthy,0.0,0,0,0,0,0,0,0,0,0,0,1,70,16,1,4.375,16,2,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
In Ohio more than half the providers of safe and legal abortion have had to shut down since Gov John Kasich took office in 2011,0.5,0,0,0,0,0,0,0,0,0,1,2,103,25,1,4.12,25,5,0,0.17555555555555558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Says Rick Santorum supported Arlen Specter over conservative candidates twice,1.0,0,0,0,0,0,0,0,1,0,0,1,68,10,1,6.8,10,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiorinas plan would mean slashing Social Security and Medicare,0.25,0,0,0,0,0,0,0,0,0,0,1,54,9,1,6.0,9,4,0,-0.13958333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico and for that matter the citizens of Texas,0.5,0,0,0,0,0,0,0,0,0,1,1,156,32,1,4.875,19,10,0,0.0,1,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Says our national debt is greater than our gross domestic product,0.5,0,0,0,0,0,0,0,0,0,0,1,55,11,1,5.0,9,1,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Members of Congress specifically exempted themselves from many of the laws they have passed such as being exempt from any fear of prosecution for sexual harassment  and from the healthcare reform,-0.25,0,0,0,0,0,0,0,1,0,1,4,164,31,1,5.290322580645161,24,2,0,0.3333333333333333,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Ten years ago the Austin Water Utility used a total of 2403 million gallons Every summer since then our peak day of water use has been lower,1.0,0,0,0,0,0,0,0,0,0,0,3,114,27,1,4.222222222222222,25,5,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,2,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0
First he said he would take all of our troops out in six months and now he acknowledges it would take a year,0.5,0,0,0,0,0,0,0,0,0,2,1,86,23,1,3.739130434782609,16,1,0,0.25,0,0,0,0,0,0,3,3,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,2,0,0,0,4,0,0,0,4,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0
A law that mandates fingerprinting for gun purchasers is a requirement thats reduced gun crimes in the five states where its the law,0.25,0,0,0,0,0,0,0,0,0,0,1,110,23,1,4.782608695652174,17,1,0,0.0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,2,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,3,1,1,1,0,0
One generation ago we led the world in college graduation Were 16th today,0.75,0,0,0,0,0,0,0,0,0,0,2,61,13,1,4.6923076923076925,13,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The labor force participation rate  the share of the potential workforce that is actually working or looking for work currently stands below 63 the lowest level since the 1970s,1.0,4,0,0,1,0,0,0,0,0,1,1,147,29,1,5.068965517241379,26,1,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0
Many types of fish and shellfish from waters across the state are labeled unsafe to eat,0.75,0,0,0,0,0,0,0,0,0,0,1,72,16,1,4.5,16,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The incandescent light bulb has no effect whatever on the planet,0.0,0,0,0,0,0,0,0,0,0,0,1,54,11,1,4.909090909090909,11,1,0,0.4,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0
Ten times no Republican candidate for president had enough delegates to claim the nomination before the partys convention and seven of those times somebody who was not the leader of delegates was selected as the nominee of the party,0.75,0,0,0,0,0,0,0,0,0,2,1,194,39,1,4.9743589743589745,25,2,0,0.0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
The presidents plan even after the end of its withdrawal timeline is reached will leave in place up to 50000 US troops,0.0,0,0,0,0,0,0,0,0,0,3,3,97,22,1,4.409090909090909,22,3,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Says Texas does not regulate the appearance of some kinds of imitation firearms sold in Texas,0.75,0,0,0,0,0,0,0,0,0,0,1,78,16,1,4.875,12,3,0,-0.13333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Says Donald Trump was a Democrat longer in the last decade than he was a Republican,0.5,0,0,0,0,0,0,0,0,0,0,1,68,16,1,4.25,12,5,0,0.0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,0,2,2,1,0,2,2,0,0,2,2,2,2,2,0,2,2,0,1,2,0,2,3,0,0,0,3,0,0,0,3,2,1,0,2,2,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,2,3,2,2,2,0,0
Says that when adjusted for inflation and population growth state general revenue spending has decreased 107 percent on his watch,0.5,0,0,0,0,0,0,0,0,0,1,2,110,20,1,5.5,20,1,0,-0.175,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
One out of 10 minimumwage workers in the US live in Texas,1.0,1,0,0,0,0,0,0,0,0,0,3,46,12,1,3.8333333333333335,10,4,0,0.13636363636363635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Laurie Monnes Anderson voted to let violent criminals out of jail early,0.75,0,0,0,0,0,0,0,0,0,0,1,60,12,1,5.0,12,3,0,-0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republicans would give seniors a Medicare voucher that limits whats covered costing seniors as much as 6400 more a year,0.5,0,0,0,0,0,0,0,1,1,2,1,100,20,1,5.0,14,2,0,0.35,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,2,2,0,0,2,2,0,0,2,2,2,2,2,0,2,2,0,0,2,0,2,2,0,0,0,2,0,0,0,2,2,0,0,2,2,0,2,0,4,0,0,2,0,2,0,0,0,0,0,0,2,2,2,2,4,0,0
Donald Trump is appealing as much to Democrats as he is to Republicans,-0.25,0,0,0,0,0,0,0,0,0,0,1,58,13,1,4.461538461538462,7,4,0,0.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
For people in the top 1 percent for income your effective tax burden is in the low 20s the lowest its been in decades and decades and decades  lower than somebody who might make substantially less money,0.5,2,0,0,0,0,0,0,0,0,2,1,165,37,1,4.45945945945946,27,1,0,0.23333333333333336,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
Ninetyfive percent of Oregonians now have health insurance coverage tens of thousands for the very first time,1.0,1,0,0,0,0,0,0,0,0,1,1,93,17,1,5.470588235294118,15,2,0,0.325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Former business partner Robert Gay says The man who helped save my daughter was Mitt Romney,1.0,0,0,0,0,0,1,0,0,0,0,1,76,16,1,4.75,16,6,0,0.20833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The sales tax increase if approved will cost taxpayers up to 300 million per year in perpetuity to finance a rail system for the City of Tampa,0.25,0,0,0,0,0,0,0,0,1,4,1,116,27,1,4.296296296296297,25,3,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,2,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,1,1,1,0,0
Among the developed nations we are the least economically and socially mobile country in the world,1.0,0,0,0,0,0,0,0,0,0,1,1,83,16,1,5.1875,13,1,0,0.03333333333333333,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Bill Nelson voted for a ban on millions of commonly owned firearms which included many popular hunting and target rifles,0.0,0,0,0,0,0,0,0,0,0,1,1,101,20,1,5.05,20,2,0,0.26666666666666666,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,2,1,1,1,1,0
Says that in his book Rick Perry said that Social Security is unconstitutional,0.75,0,0,0,0,0,0,0,0,0,1,1,66,13,1,5.076923076923077,11,5,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
More lives have been lost because of the war with the drug cartels in Juarez alone just a few blocks from the United States of America than have been lost in the war in Afghanistan,0.0,0,0,0,0,0,0,0,0,0,2,1,146,35,1,4.171428571428572,18,6,0,0.15,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,0,1,1,3,0,1,1,0,0,1,1,1,1,1,0,1,1,0,3,1,0,1,4,0,0,0,1,0,0,0,1,1,3,0,1,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,1,1,1,0,0
A gas tax holiday is a gimmick that every economist says will just go into the pockets of the oil companies,0.5,0,0,0,0,0,0,2,0,0,0,1,87,21,1,4.142857142857143,19,1,0,0.0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0
Marco Rubio thinks that government shouldnt be in the health care business at all,0.0,0,0,0,0,0,0,0,0,0,0,1,68,14,1,4.857142857142857,14,2,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Swaziland has the highest rate of HIV infection in the world,1.0,0,0,0,0,0,0,0,0,0,0,1,50,11,1,4.545454545454546,9,4,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gov Bob McDonnell launched a raid on public education to pay for roads,0.75,0,0,0,0,0,0,0,0,0,0,2,58,13,1,4.461538461538462,13,4,0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,2,1,1,1,1,0
During the Civil War more than 300000 Ohioans served in the Union Army  more per capita than any other state,1.0,2,0,0,0,0,0,0,0,0,2,1,88,20,1,4.4,15,6,0,0.2916666666666667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The national debt has gone up by 1729000000 during the Isner v Mahut match,1.0,0,0,0,0,0,0,2,0,1,3,2,61,14,1,4.357142857142857,14,3,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Says that Mitt Romneys response to the crisis in the auto industry was Let Detroit go bankrupt,0.5,0,0,0,0,0,0,0,0,0,1,1,78,17,1,4.588235294117647,15,5,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ninetysix percent of the last session US Rep Henry Cuellar voted with Nancy Pelosi,0.75,1,0,0,0,0,0,0,1,0,1,4,69,14,1,4.928571428571429,14,8,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multnomah County has faced 11 straight years of cuts,0.5,0,0,0,0,0,0,0,0,0,0,0,44,9,1,4.888888888888889,9,2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
On sequestration,0.0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,7.5,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I have now put out all of my emails,0.5,0,0,0,0,0,0,0,0,0,0,1,27,9,1,3.0,9,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Says the city of Portland has one manager for every six frontline workers,1.0,1,0,0,0,0,0,0,0,0,0,1,61,13,1,4.6923076923076925,13,2,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Georgia ranks 49th for women serving in elected state and federal offices,1.0,0,0,0,0,0,0,0,0,0,0,1,62,12,1,5.166666666666667,12,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
We live in the most incarcerated country in the world,0.75,0,0,0,0,0,0,0,0,0,0,1,44,10,1,4.4,6,1,0,0.3181818181818182,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use,0.75,0,0,0,0,0,0,0,0,0,0,1,118,25,1,4.72,16,1,0,-0.5,0,0,0,0,0,0,0,2,0,2,0,2,2,0,2,0,2,2,0,0,2,2,0,0,2,2,2,2,2,0,2,2,0,0,3,0,2,2,0,0,0,2,0,0,0,2,2,0,0,2,2,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0
Says President Barack Obama neversaid No boots on the ground in Syria,0.0,0,0,0,0,0,0,0,0,0,1,1,58,12,1,4.833333333333333,12,6,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Wisconsins Supreme Court justices are deciding fewer opinions in civil and criminal cases than they used to,0.0,0,0,0,0,0,0,0,0,0,0,1,91,17,1,5.352941176470588,17,3,0,-0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
